filepath,disease,severity,label_10
LSD\Stage1\1616_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1617_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1619_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\161_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1620_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1624_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1626_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1627_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1628_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1629_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1630_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1635_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1636_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1637_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\163_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1641_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1648_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1657_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1660_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1666_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1678_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1680_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1681_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1682_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1684_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1685_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1686_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1687_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1690_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1693_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1696_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1698_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1699_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\169_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\16_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1700_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1702_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1703_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1704_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1730_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1731_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1732_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1734_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1735_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1781_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1782_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1785_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1790_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1793_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1798_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\17_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1801_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1802_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1807_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1811_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1812_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1818_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1820_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1823_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1824_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1825_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1829_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1831_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1832_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1835_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1836_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1837_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1841_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1842_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1844_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1850_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1852_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1854_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1857_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1859_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1861_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1862_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1863_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\189_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1903_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1904_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1906_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1913_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1915_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1922_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1924_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\192_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1930_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1931_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1935_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1936_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\194_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1961_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\196_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1972_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1974_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1981_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1985_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1987_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1989_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1993_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1995_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1998_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\1_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2002_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2004_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2005_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2008_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2011_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2012_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2013_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2016_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2020_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2048_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2059_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\214_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\21_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\221_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\224_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\22_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\231_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\232_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\234_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\235_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2397_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2484_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2490_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2516_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2519_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2526_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2532_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2533_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2535_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2561_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2572_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2578_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2586_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2595_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2600_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2603_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2612_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2615_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2628_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2631_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2632_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2636_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2641_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2642_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2645_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2662_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\266_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2678_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\267_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2683_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2693_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\26_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2706_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2724_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2750_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2756_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2783_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2787_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2789_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2798_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2800_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2803_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2818_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2828_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2837_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2901_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2928_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2935_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2937_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2950_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2960_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2962_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\2973_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3005_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3014_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3033_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3053_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3063_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3082_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3085_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3086_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3092_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3111_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3144_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3199_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\320_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3219_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\321_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3229_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3233_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3247_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3264_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3265_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\326_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3287_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\328_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3291_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\329_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\32_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\330_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3310_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\331_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3326_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3336_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\333_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\334_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3350_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\337_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3381_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\338_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3395_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3444_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3478_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\347_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3482_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3496_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\349_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\350_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\352_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3534_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\353_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\354_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3560_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3561_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\357_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3590_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3597_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3599_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3604_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3610_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3611_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\361_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3685_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3699_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3716_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3767_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3771_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3817_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\382_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\383_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\384_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3872_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\388_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3895_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\391_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3947_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3948_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3950_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3956_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3957_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3961_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3966_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3969_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3973_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3976_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3977_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3980_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3982_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3983_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\3_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4015_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4021_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\403_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4060_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4065_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4067_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4068_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4074_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4075_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4076_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4085_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4087_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\408_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4095_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4096_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4099_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\409_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4100_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4101_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4107_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4113_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4116_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4119_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4128_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4134_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4135_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4138_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\413_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4144_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4145_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4146_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4153_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4155_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4162_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4163_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4164_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4170_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4175_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4176_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4177_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4183_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4184_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4186_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\418_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4190_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4193_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4197_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4201_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4203_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4204_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4207_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4215_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4218_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4242_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4243_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4246_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4252_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4255_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4257_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4258_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4259_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\425_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4264_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4265_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4269_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4271_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4272_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4290_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4291_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4295_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4299_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4302_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4304_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4310_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4311_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4317_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4323_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4325_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4333_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4337_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4340_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4343_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4347_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4352_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4365_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4371_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4375_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4377_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4378_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4379_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\437_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4388_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\438_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4390_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4391_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4393_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4396_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\440_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4410_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4416_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4417_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4419_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4421_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4423_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4430_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4436_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4437_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4442_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4443_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4451_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4457_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4462_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4465_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\446_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4474_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4476_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4478_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\447_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4482_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4483_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4486_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4496_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\44_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\450_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4519_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4525_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\452_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4535_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4536_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4538_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4539_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4540_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4543_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4544_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4545_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4549_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4554_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4556_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4557_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4558_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\455_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4560_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4562_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4567_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4574_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4579_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4582_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4583_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4586_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4588_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4597_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4599_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\459_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\45_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4600_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4601_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4603_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4605_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4607_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4610_lsd.jpg,lsd,1,lsd_s1
LSD\Stage1\4615_lsd.jpg,lsd,1,lsd_s1
