filepath,disease,severity,label_10,fold
LSD\Stage1\593_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\5947_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\5956_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\5957_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\5958_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\5959_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\5961_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\5962_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\5963_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\5964_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\596_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\5972_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\5976_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\5979_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\5980_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\5983_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\5984_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\5990_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\5992_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\5993_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\5996_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\5998_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\599_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\5_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\6000_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\600_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\6011_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\6015_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\6018_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\6019_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\6020_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\6021_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\6022_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\6023_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\6024_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\6026_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\6027_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\6029_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\602_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\6030_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\6031_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\6036_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\6039_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\603_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\6044_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\606_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\607_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\608_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\612_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\613_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\614_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\617_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\620_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\621_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\622_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\623_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\624_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\625_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\626_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\629_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\632_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\633_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\634_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\635_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\636_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\637_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\638_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\639_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\640_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\641_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\643_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\644_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\646_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\648_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\650_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\652_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\653_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\654_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\657_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\659_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\65_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\660_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\661_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\662_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\663_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\664_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\665_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\666_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\669_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\671_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\680_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\681_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\683_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\688_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\689_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\692_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\693_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\696_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\698_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\69_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\6_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\704_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\705_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\708_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\70_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\716_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\719_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\720_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\724_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\726_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\728_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\72_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\730_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\733_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\73_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\740_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\743_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\747_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\74_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\754_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\758_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\764_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\766_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\768_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\771_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\782_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\783_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\785_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\787_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\78_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\795_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\80_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\815_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\816_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\817_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\832_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\834_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\838_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\83_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\841_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\842_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\843_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\845_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\847_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\848_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\849_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\84_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\851_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\854_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\855_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\856_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\857_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\858_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\860_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\861_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\862_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\864_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\868_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\870_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\872_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\87_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\883_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\884_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\885_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\886_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\889_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\88_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\90_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\917_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\919_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\91_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\927_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\92_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\940_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\942_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\944_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\945_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\946_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\94_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\952_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\953_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\957_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\959_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\965_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\966_lsd.jpg,lsd,1.0,lsd_s1,4
LSD\Stage1\981_lsd.jpg,lsd,1.0,lsd_s1,2
LSD\Stage1\985_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\986_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\987_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\988_lsd.jpg,lsd,1.0,lsd_s1,1
LSD\Stage1\98_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\993_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage1\996_lsd.jpg,lsd,1.0,lsd_s1,0
LSD\Stage1\99_lsd.jpg,lsd,1.0,lsd_s1,3
LSD\Stage2\1001_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1042_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1088_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1090_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1091_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1092_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1097_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1098_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1099_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1101_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1102_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1105_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1106_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1107_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1108_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1109_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1110_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1113_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1133_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1137_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1138_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\113_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1140_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1141_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1143_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1144_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1145_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1146_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1147_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1148_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\114_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1150_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1152_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1153_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1154_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1155_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1156_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1177_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1182_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1183_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1185_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1187_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1188_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1190_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1191_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1193_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1194_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1195_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1196_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1197_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1198_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1199_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1200_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1201_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1224_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1226_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1228_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1229_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1231_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1232_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1233_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1239_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1240_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1266_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1267_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1268_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1270_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1272_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1274_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1275_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1277_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1279_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1281_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1283_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1284_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1342_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1343_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1344_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1346_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1348_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1349_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1350_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1358_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1362_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1365_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1366_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1367_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1368_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1369_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1370_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1372_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1373_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1374_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1376_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1377_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1378_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1379_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1380_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1381_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1383_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1388_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1389_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1391_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1392_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1395_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1397_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1398_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\139_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1402_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1403_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1406_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\142_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1595_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1634_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1638_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1639_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1640_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1642_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1643_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1645_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1646_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1647_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\164_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1651_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1652_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\165_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1662_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1669_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1672_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1673_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1705_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1706_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1710_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1711_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1712_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1713_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1719_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1720_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1721_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1722_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1724_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1725_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1726_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1728_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1729_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\172_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1737_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1741_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1742_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1743_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1745_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1747_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1750_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1751_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1752_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1754_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1755_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1757_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1759_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1760_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1761_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1763_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1764_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1765_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1767_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1769_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\176_lsd.jpg,lsd,2.0,lsd_s2,1
LSD\Stage2\1770_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1771_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1772_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1773_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1774_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1776_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1778_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1779_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1780_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1797_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\181_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1822_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\182_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1830_lsd.jpg,lsd,2.0,lsd_s2,4
LSD\Stage2\1833_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1834_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1839_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\183_lsd.jpg,lsd,2.0,lsd_s2,2
LSD\Stage2\1840_lsd.jpg,lsd,2.0,lsd_s2,3
LSD\Stage2\1869_lsd.jpg,lsd,2.0,lsd_s2,0
LSD\Stage2\1874_lsd.jpg,lsd,2.0,lsd_s2,2
